date,ride_id,train_number,station_order,station_name,to_station,mileage,arrival_delay,departure_delay,major_holiday
2020-01-11,G1226_20200111_1,G1226,1.0,Shenyangbei Railway Station,Shenyang Railway Station,5.0,0.0,-1.0,False
2020-01-11,G1226_20200111_2,G1226,2.0,Shenyang Railway Station,Liaoyang Railway Station,65.0,-2.0,1.0,False
2020-01-11,G1226_20200111_3,G1226,3.0,Liaoyang Railway Station,Anshanxi Railway Station,30.0,1.0,1.0,False
2020-01-11,G1226_20200111_4,G1226,4.0,Anshanxi Railway Station,Haichengxi Railway Station,39.0,3.0,5.0,False
2020-01-11,G1226_20200111_5,G1226,5.0,Haichengxi Railway Station,Panjin Railway Station,66.0,7.0,6.0,False
2020-01-11,G1226_20200111_6,G1226,6.0,Panjin Railway Station,Shanhaiguan Railway Station,263.0,8.0,6.0,False
2020-01-11,G1226_20200111_7,G1226,7.0,Shanhaiguan Railway Station,Qinhuangdao Railway Station,17.0,9.0,7.0,False
2020-01-11,G1226_20200111_8,G1226,8.0,Qinhuangdao Railway Station,Beidaihe Railway Station,59.0,10.0,10.0,False
2020-01-11,G1226_20200111_9,G1226,9.0,Beidaihe Railway Station,Luanhe Railway Station,145.0,10.0,10.0,False
2020-01-11,G1226_20200111_10,G1226,10.0,Luanhe Railway Station,Tangshan Railway Station,61.0,11.0,12.0,False
2020-01-11,G1226_20200111_11,G1226,11.0,Tangshan Railway Station,Tianjinxi Railway Station,301.0,12.0,11.0,False
2020-01-11,G1226_20200111_12,G1226,12.0,Tianjinxi Railway Station,Cangzhouxi Railway Station,76.0,9.0,8.0,False
2020-01-11,G1226_20200111_17,G1226,17.0,Xuzhoudong Railway Station,Dingyuan Railway Station,210.0,167.0,167.0,False
2020-01-11,G1226_20200111_20,G1226,20.0,Zhenjiangnan Railway Station,Danyangbei Railway Station,32.0,6.0,5.0,False
2020-01-11,G1226_20200111_21,G1226,21.0,Danyangbei Railway Station,Changzhoubei Railway Station,33.0,6.0,4.0,False
2020-01-11,G1226_20200111_24,G1226,24.0,Shanghaihongqiao Railway Station,Jiaxingnan Railway Station,84.0,1.0,0.0,False
2020-01-11,G1226_20200111_25,G1226,25.0,Jiaxingnan Railway Station,Hangzhoudong Railway Station,203.0,-3.0,-2.0,False
2020-01-11,G1226_20200111_26,G1226,26.0,Hangzhoudong Railway Station,Zhuji Railway Station,344.0,-3.0,-1.0,False
2020-01-11,G1226_20200111_27,G1226,27.0,Zhuji Railway Station,Yiwu Railway Station,43.0,-1.0,-1.0,False
2020-01-11,G1226_20200111_28,G1226,28.0,Yiwu Railway Station,Jinhuanan Railway Station,45.0,1.0,0.0,False
2020-01-11,G1226_20200111_29,G1226,29.0,Jinhuanan Railway Station,Wuyibei Railway Station,19.0,2.0,1.0,False
2020-01-11,G1226_20200111_30,G1226,30.0,Wuyibei Railway Station,Yongkangnan Railway Station,24.0,3.0,2.0,False
2020-01-11,G1226_20200111_31,G1226,31.0,Yongkangnan Railway Station,Jinyunxi Railway Station,21.0,1.0,1.0,False
2020-01-11,G1226_20200111_32,G1226,32.0,Jinyunxi Railway Station,Lishui Railway Station,29.0,2.0,1.0,False
2020-01-11,G1226_20200111_33,G1226,33.0,Lishui Railway Station,Qingtian Railway Station,50.0,2.0,1.0,False
2020-01-11,G1226_20200111_34,G1226,34.0,Qingtian Railway Station,Wenzhounan Railway Station,40.0,1.0,1.0,False
2020-01-11,G1226_20200111_35,G1226,35.0,Wenzhounan Railway Station,Cangnan Railway Station,57.0,0.0,-1.0,False
2020-01-11,G1228_20200111_1,G1228,1.0,Cangnan Railway Station,Pingyang Railway Station,17.0,0.0,-2.0,False
2020-01-11,G1228_20200111_2,G1228,2.0,Pingyang Railway Station,Ruian Railway Station,17.0,960.0,960.0,False
2020-01-11,G1228_20200111_3,G1228,3.0,Ruian Railway Station,Wenzhounan Railway Station,23.0,-1.0,0.0,False
2020-01-11,G1228_20200111_4,G1228,4.0,Wenzhounan Railway Station,Qingtian Railway Station,40.0,-1.0,-1.0,False
2020-01-11,G1228_20200111_5,G1228,5.0,Qingtian Railway Station,Lishui Railway Station,147.0,-2.0,-2.0,False
2020-01-11,G1228_20200111_6,G1228,6.0,Lishui Railway Station,Jinyunxi Railway Station,29.0,-2.0,-2.0,False
2020-01-11,G1228_20200111_7,G1228,7.0,Jinyunxi Railway Station,Yongkangnan Railway Station,21.0,-1.0,-2.0,False
2020-01-11,G1228_20200111_8,G1228,8.0,Yongkangnan Railway Station,Jinhuanan Railway Station,43.0,-1.0,-1.0,False
2020-01-11,G1228_20200111_9,G1228,9.0,Jinhuanan Railway Station,Yiwu Railway Station,45.0,-1.0,0.0,False
2020-01-11,G1228_20200111_10,G1228,10.0,Yiwu Railway Station,Hangzhoudong Railway Station,12.0,-1.0,-1.0,False
2020-01-11,G1228_20200111_11,G1228,11.0,Hangzhoudong Railway Station,Hainingxi Railway Station,123.0,1.0,2.0,False
2020-01-11,G1228_20200111_12,G1228,12.0,Hainingxi Railway Station,Jiaxingnan Railway Station,49.0,2.0,1.0,False
2020-01-11,G1228_20200111_13,G1228,13.0,Jiaxingnan Railway Station,Jiashannan Railway Station,80.0,3.0,2.0,False
2020-01-11,G1228_20200111_14,G1228,14.0,Jiashannan Railway Station,Shanghaihongqiao Railway Station,67.0,2.0,1.0,False
2020-01-11,G1228_20200111_15,G1228,15.0,Shanghaihongqiao Railway Station,Kunshannan Railway Station,50.0,-1.0,-1.0,False
2020-01-11,G1228_20200111_16,G1228,16.0,Kunshannan Railway Station,Suzhoubei Railway Station,31.0,-1.0,0.0,False
2020-01-11,G1228_20200111_17,G1228,17.0,Suzhoubei Railway Station,Changzhoubei Railway Station,84.0,2.0,1.0,False
2020-01-11,G1228_20200111_18,G1228,18.0,Changzhoubei Railway Station,Nanjingnan Railway Station,130.0,2.0,2.0,False
2020-01-11,G1228_20200111_19,G1228,19.0,Nanjingnan Railway Station,Chuzhou Railway Station,59.0,1.0,2.0,False
2020-01-11,G1228_20200111_20,G1228,20.0,Chuzhou Railway Station,Bangbunan Railway Station,62.0,3.0,2.0,False
2020-01-11,G1228_20200111_21,G1228,21.0,Bangbunan Railway Station,Xuzhoudong Railway Station,210.0,5.0,-1.0,False
2020-01-11,G1228_20200111_22,G1228,22.0,Xuzhoudong Railway Station,Qufudong Railway Station,157.0,513.0,513.0,False
2020-01-11,G1228_20200111_23,G1228,23.0,Qufudong Railway Station,Jinanxi Railway Station,129.0,474.0,474.0,False
2020-01-11,G1228_20200111_24,G1228,24.0,Jinanxi Railway Station,Dezhoudong Railway Station,92.0,3.0,0.0,False
2020-01-11,G1228_20200111_25,G1228,25.0,Dezhoudong Railway Station,Tianjinxi Railway Station,209.0,2.0,1.0,False
2020-01-11,G1228_20200111_26,G1228,26.0,Tianjinxi Railway Station,Binhaixi Railway Station,43.0,-1.0,-1.0,False
2020-01-11,G1228_20200111_27,G1228,27.0,Binhaixi Railway Station,Tangshan Railway Station,76.0,-4.0,-1.0,False
2020-01-11,G1228_20200111_28,G1228,28.0,Tangshan Railway Station,Qinhuangdao Railway Station,147.0,1.0,0.0,False
2020-01-11,G1228_20200111_29,G1228,29.0,Qinhuangdao Railway Station,Shanhaiguan Railway Station,16.0,1.0,0.0,False
2020-01-11,G1228_20200111_30,G1228,30.0,Shanhaiguan Railway Station,Jinzhounan Railway Station,165.0,-1.0,-1.0,False
2020-01-11,G1228_20200111_31,G1228,31.0,Jinzhounan Railway Station,Panjin Railway Station,98.0,-1.0,0.0,False
2020-01-11,G1228_20200111_32,G1228,32.0,Panjin Railway Station,Haichengxi Railway Station,66.0,3.0,2.0,False
2020-01-11,G1228_20200111_33,G1228,33.0,Haichengxi Railway Station,Anshanxi Railway Station,39.0,2.0,1.0,False
2020-01-11,G1228_20200111_34,G1228,34.0,Anshanxi Railway Station,Liaoyang Railway Station,30.0,2.0,1.0,False
2020-01-11,G1228_20200111_35,G1228,35.0,Liaoyang Railway Station,Shenyang Railway Station,65.0,4.0,3.0,False
2020-01-11,G1228_20200111_36,G1228,36.0,Shenyang Railway Station,Shenyangbei Railway Station,5.0,2.0,1.0,False
2020-01-11,G1262_20200111_1,G1262,1.0,Qiqihaernan Railway Station,Duerbote Railway Station,67.0,0.0,0.0,False
2020-01-11,G1262_20200111_2,G1262,2.0,Duerbote Railway Station,Daqingdong Railway Station,64.0,0.0,0.0,False
2020-01-11,G1262_20200111_3,G1262,3.0,Daqingdong Railway Station,Anda Railway Station,21.0,2.0,1.0,False
2020-01-11,G1262_20200111_4,G1262,4.0,Anda Railway Station,Zhaodong Railway Station,65.0,4.0,3.0,False
2020-01-11,G1262_20200111_5,G1262,5.0,Zhaodong Railway Station,Haerbin Railway Station,62.0,4.0,4.0,False
2020-01-11,G1262_20200111_6,G1262,6.0,Haerbin Railway Station,Haerbinxi Railway Station,7.0,4.0,2.0,False
2020-01-11,G1262_20200111_7,G1262,7.0,Haerbinxi Railway Station,Shuangchengbei Railway Station,40.0,1.0,-1.0,False
2020-01-11,G1262_20200111_8,G1262,8.0,Shuangchengbei Railway Station,Dehuixi Railway Station,116.0,-1.0,-2.0,False
2020-01-11,G1262_20200111_9,G1262,9.0,Dehuixi Railway Station,Changchunxi Railway Station,84.0,0.0,0.0,False
2020-01-11,G1262_20200111_10,G1262,10.0,Changchunxi Railway Station,Tielingxi Railway Station,244.0,0.0,0.0,False
2020-01-11,G1262_20200111_11,G1262,11.0,Tielingxi Railway Station,Shenyangbei Railway Station,54.0,1.0,0.0,False
2020-01-11,G1262_20200111_12,G1262,12.0,Shenyangbei Railway Station,Panjinbei Railway Station,154.0,1.0,1.0,False
2020-01-11,G1262_20200111_13,G1262,13.0,Panjinbei Railway Station,Jinzhounan Railway Station,69.0,-2.0,-1.0,False
2020-01-11,G1262_20200111_14,G1262,14.0,Jinzhounan Railway Station,Shanhaiguan Railway Station,165.0,-1.0,0.0,False
2020-01-11,G1262_20200111_15,G1262,15.0,Shanhaiguan Railway Station,Qinhuangdao Railway Station,17.0,-2.0,-1.0,False
2020-01-11,G1262_20200111_16,G1262,16.0,Qinhuangdao Railway Station,Luanhe Railway Station,86.0,1.0,0.0,False
2020-01-11,G1262_20200111_17,G1262,17.0,Luanhe Railway Station,Tangshan Railway Station,61.0,-1.0,0.0,False
2020-01-11,G1262_20200111_18,G1262,18.0,Tangshan Railway Station,Binhaixi Railway Station,76.0,-1.0,0.0,False
2020-01-11,G1262_20200111_19,G1262,19.0,Binhaixi Railway Station,Tianjinxi Railway Station,43.0,1.0,1.0,False
2020-01-11,G1262_20200111_20,G1262,20.0,Tianjinxi Railway Station,Shengfang Railway Station,36.0,1.0,-1.0,False
2020-01-11,G1262_20200111_21,G1262,21.0,Shengfang Railway Station,Baiyangdian Railway Station,79.0,-2.0,-1.0,False
2020-01-11,G1262_20200111_22,G1262,22.0,Baiyangdian Railway Station,Baodingdong Railway Station,35.0,-2.0,-1.0,False
2020-01-11,G1262_20200111_23,G1262,23.0,Baodingdong Railway Station,Shijiazhuang Railway Station,142.0,0.0,-1.0,False
2020-01-11,G1262_20200111_24,G1262,24.0,Shijiazhuang Railway Station,Xingtaidong Railway Station,122.0,0.0,-2.0,False
2020-01-11,G1262_20200111_25,G1262,25.0,Xingtaidong Railway Station,Handandong Railway Station,53.0,1.0,0.0,False
2020-01-11,G1262_20200111_26,G1262,26.0,Handandong Railway Station,Xinxiangdong Railway Station,170.0,1.0,0.0,False
2020-01-11,G1262_20200111_27,G1262,27.0,Xinxiangdong Railway Station,Zhengzhoudong Railway Station,67.0,1.0,-2.0,False
2020-01-11,G1264_20200111_3,G1264,3.0,Hebidong Railway Station,Handandong Railway Station,106.0,0.0,-1.0,False
2020-01-11,G1264_20200111_4,G1264,4.0,Handandong Railway Station,Xingtaidong Railway Station,14.0,0.0,-1.0,False
2020-01-11,G1264_20200111_5,G1264,5.0,Xingtaidong Railway Station,Gaoyixi Railway Station,138.0,0.0,-2.0,False
2020-01-11,G1264_20200111_6,G1264,6.0,Gaoyixi Railway Station,Shijiazhuang Railway Station,51.0,0.0,-1.0,False
2020-01-11,G1264_20200111_7,G1264,7.0,Shijiazhuang Railway Station,Zhengdingjichang Railway Station,37.0,-1.0,-1.0,False
2020-01-11,G1264_20200111_8,G1264,8.0,Zhengdingjichang Railway Station,Dingzhoudong Railway Station,43.0,-1.0,-2.0,False
2020-01-11,G1264_20200111_9,G1264,9.0,Dingzhoudong Railway Station,Baodingdong Railway Station,62.0,0.0,-1.0,False
2020-01-11,G1264_20200111_10,G1264,10.0,Baodingdong Railway Station,Baigou Railway Station,54.0,1.0,0.0,False
2020-01-11,G1264_20200111_11,G1264,11.0,Baigou Railway Station,Bazhouxi Railway Station,23.0,2.0,3.0,False
2020-01-11,G1264_20200111_12,G1264,12.0,Bazhouxi Railway Station,Tianjinxi Railway Station,68.0,2.0,2.0,False
2020-01-11,G1264_20200111_13,G1264,13.0,Tianjinxi Railway Station,Binhaixi Railway Station,43.0,1.0,-1.0,False
2020-01-11,G1264_20200111_14,G1264,14.0,Binhaixi Railway Station,Tangshan Railway Station,76.0,-2.0,-1.0,False
2020-01-11,G1264_20200111_15,G1264,15.0,Tangshan Railway Station,Luanhe Railway Station,61.0,-1.0,-1.0,False
2020-01-11,G1264_20200111_16,G1264,16.0,Luanhe Railway Station,Qinhuangdao Railway Station,87.0,0.0,0.0,False
2020-01-11,G1264_20200111_17,G1264,17.0,Qinhuangdao Railway Station,Shanhaiguan Railway Station,16.0,0.0,-1.0,False
2020-01-11,G1264_20200111_18,G1264,18.0,Shanhaiguan Railway Station,Jinzhounan Railway Station,165.0,0.0,-1.0,False
2020-01-11,G1264_20200111_19,G1264,19.0,Jinzhounan Railway Station,Panjinbei Railway Station,69.0,0.0,-1.0,False
2020-01-11,G1264_20200111_20,G1264,20.0,Panjinbei Railway Station,Liaozhong Railway Station,86.0,0.0,-1.0,False
2020-01-11,G1264_20200111_21,G1264,21.0,Liaozhong Railway Station,Shenyangbei Railway Station,68.0,-1.0,-1.0,False
2020-01-11,G1264_20200111_22,G1264,22.0,Shenyangbei Railway Station,Tielingxi Railway Station,54.0,0.0,-1.0,False
2020-01-11,G1264_20200111_23,G1264,23.0,Tielingxi Railway Station,Sipingdong Railway Station,126.0,-1.0,-1.0,False
2020-01-11,G1264_20200111_24,G1264,24.0,Sipingdong Railway Station,Changchunxi Railway Station,118.0,-1.0,-1.0,False
2020-01-11,G1264_20200111_25,G1264,25.0,Changchunxi Railway Station,Haerbinxi Railway Station,241.0,3.0,3.0,False
2020-01-11,G1264_20200111_26,G1264,26.0,Haerbinxi Railway Station,Haerbin Railway Station,7.0,1.0,-1.0,False
2020-01-11,G1276_20200111_1,G1276,1.0,Haerbinxi Railway Station,Fuyubei Railway Station,98.0,0.0,-1.0,False
2020-01-11,G1276_20200111_2,G1276,2.0,Fuyubei Railway Station,Dehuixi Railway Station,58.0,-1.0,-1.0,False
2020-01-11,G1276_20200111_3,G1276,3.0,Dehuixi Railway Station,Changchunxi Railway Station,84.0,0.0,-1.0,False
2020-01-11,G1276_20200111_4,G1276,4.0,Changchunxi Railway Station,Sipingdong Railway Station,118.0,0.0,0.0,False
2020-01-11,G1276_20200111_5,G1276,5.0,Sipingdong Railway Station,Tielingxi Railway Station,126.0,11.0,10.0,False
2020-01-11,G1276_20200111_6,G1276,6.0,Tielingxi Railway Station,Shenyangbei Railway Station,54.0,11.0,10.0,False
2020-01-11,G1276_20200111_7,G1276,7.0,Shenyangbei Railway Station,Jinzhounan Railway Station,223.0,11.0,12.0,False
2020-01-11,G1276_20200111_8,G1276,8.0,Jinzhounan Railway Station,Huludaobei Railway Station,43.0,9.0,9.0,False
2020-01-11,G1276_20200111_9,G1276,9.0,Huludaobei Railway Station,Shanhaiguan Railway Station,122.0,9.0,9.0,False
2020-01-11,G1276_20200111_10,G1276,10.0,Shanhaiguan Railway Station,Qinhuangdao Railway Station,17.0,10.0,9.0,False
2020-01-11,G1276_20200111_11,G1276,11.0,Qinhuangdao Railway Station,Tangshan Railway Station,146.0,11.0,10.0,False
2020-01-11,G1276_20200111_12,G1276,12.0,Tangshan Railway Station,Binhaixi Railway Station,76.0,8.0,9.0,False
2020-01-11,G1276_20200111_13,G1276,13.0,Binhaixi Railway Station,Tianjinxi Railway Station,43.0,8.0,8.0,False
2020-01-11,G1276_20200111_14,G1276,14.0,Tianjinxi Railway Station,Baiyangdian Railway Station,66.0,7.0,6.0,False
2020-01-11,G1276_20200111_15,G1276,15.0,Baiyangdian Railway Station,Baodingdong Railway Station,35.0,2.0,4.0,False
2020-01-11,G1276_20200111_16,G1276,16.0,Baodingdong Railway Station,Dingzhoudong Railway Station,62.0,0.0,-1.0,False
2020-01-11,G1276_20200111_17,G1276,17.0,Dingzhoudong Railway Station,Shijiazhuang Railway Station,80.0,1.0,-3.0,False
2020-01-11,G1276_20200111_18,G1276,18.0,Shijiazhuang Railway Station,Handandong Railway Station,175.0,0.0,-2.0,False
2020-01-11,G1276_20200111_19,G1276,19.0,Handandong Railway Station,Xinxiangdong Railway Station,170.0,1.0,-2.0,False
2020-01-11,G1276_20200111_20,G1276,20.0,Xinxiangdong Railway Station,Zhengzhoudong Railway Station,67.0,-1.0,-1.0,False
2020-01-11,G1276_20200111_21,G1276,21.0,Zhengzhoudong Railway Station,Xuchangdong Railway Station,90.0,-2.0,-1.0,False
2020-01-11,G1276_20200111_22,G1276,22.0,Xuchangdong Railway Station,Tahexi Railway Station,64.0,1.0,0.0,False
2020-01-11,G1276_20200111_23,G1276,23.0,Tahexi Railway Station,Zhumadianxi Railway Station,64.0,1.0,0.0,False
2020-01-11,G1276_20200111_24,G1276,24.0,Zhumadianxi Railway Station,Xinyangdong Railway Station,118.0,1.0,0.0,False
2020-01-11,G1284_20200111_1,G1284,1.0,Shenyangbei Railway Station,Jinzhounan Railway Station,223.0,0.0,-1.0,False
2020-01-11,G1284_20200111_2,G1284,2.0,Jinzhounan Railway Station,Huludaobei Railway Station,43.0,-1.0,-1.0,False
2020-01-11,G1284_20200111_3,G1284,3.0,Huludaobei Railway Station,Suizhongbei Railway Station,59.0,0.0,0.0,False
2020-01-11,G1284_20200111_4,G1284,4.0,Suizhongbei Railway Station,Shanhaiguan Railway Station,63.0,1.0,1.0,False
2020-01-11,G1284_20200111_5,G1284,5.0,Shanhaiguan Railway Station,Qinhuangdao Railway Station,17.0,2.0,0.0,False
2020-01-11,G1284_20200111_6,G1284,6.0,Qinhuangdao Railway Station,Tangshan Railway Station,146.0,0.0,-1.0,False
2020-01-11,G1284_20200111_7,G1284,7.0,Tangshan Railway Station,Tianjinxi Railway Station,301.0,-1.0,0.0,False
2020-01-11,G1284_20200111_8,G1284,8.0,Tianjinxi Railway Station,Shengfang Railway Station,36.0,-1.0,-1.0,False
2020-01-11,G1284_20200111_9,G1284,9.0,Shengfang Railway Station,Bazhouxi Railway Station,37.0,-3.0,-2.0,False
2020-01-11,G1284_20200111_10,G1284,10.0,Bazhouxi Railway Station,Baiyangdian Railway Station,42.0,-2.0,-1.0,False
2020-01-11,G1284_20200111_11,G1284,11.0,Baiyangdian Railway Station,Baodingdong Railway Station,35.0,-2.0,0.0,False
2020-01-11,G1284_20200111_12,G1284,12.0,Baodingdong Railway Station,Zhengdingjichang Railway Station,105.0,2.0,1.0,False
2020-01-11,G1284_20200111_13,G1284,13.0,Zhengdingjichang Railway Station,Shijiazhuang Railway Station,37.0,7.0,6.0,False
2020-01-11,G1284_20200111_14,G1284,14.0,Shijiazhuang Railway Station,Xingtaidong Railway Station,122.0,10.0,9.0,False
2020-01-11,G1284_20200111_15,G1284,15.0,Xingtaidong Railway Station,Anyangdong Railway Station,113.0,8.0,7.0,False
2020-01-11,G1284_20200111_16,G1284,16.0,Anyangdong Railway Station,Xinxiangdong Railway Station,110.0,9.0,8.0,False
2020-01-11,G1284_20200111_17,G1284,17.0,Xinxiangdong Railway Station,Zhengzhoudong Railway Station,67.0,8.0,7.0,False
2020-01-11,G1284_20200111_18,G1284,18.0,Zhengzhoudong Railway Station,Luoyanglongmen Railway Station,100.0,6.0,8.0,False
2020-01-11,G1284_20200111_19,G1284,19.0,Luoyanglongmen Railway Station,Huashanbei Railway Station,259.0,4.0,4.0,False
2020-01-11,G1284_20200111_20,G1284,20.0,Huashanbei Railway Station,Weinanbei Railway Station,58.0,5.0,4.0,False
2020-01-11,G1284_20200111_21,G1284,21.0,Weinanbei Railway Station,Xianbei Railway Station,63.0,4.0,3.0,False
2020-01-11,G1284_20200111_22,G1284,22.0,Xianbei Railway Station,Huyi Railway Station,45.0,2.0,-2.0,False
2020-01-11,G1284_20200111_23,G1284,23.0,Huyi Railway Station,Hanzhong Railway Station,197.0,-1.0,-1.0,False
2020-01-11,G1284_20200111_24,G1284,24.0,Hanzhong Railway Station,Guangyuan Railway Station,138.0,-2.0,-2.0,False
2020-01-11,G1284_20200111_25,G1284,25.0,Guangyuan Railway Station,Jiangyou Railway Station,126.0,2.0,-1.0,False
2020-01-11,G1284_20200111_26,G1284,26.0,Jiangyou Railway Station,Mianyang Railway Station,39.0,-3.0,-1.0,False
2020-01-11,G1284_20200111_27,G1284,27.0,Mianyang Railway Station,Deyang Railway Station,47.0,-1.0,0.0,False
2020-01-11,G1284_20200111_28,G1284,28.0,Deyang Railway Station,Chengdudong Railway Station,66.0,1.0,0.0,False
2020-01-11,G1284_20200111_29,G1284,29.0,Chengdudong Railway Station,Ziyangbei Railway Station,83.0,-1.0,0.0,False
2020-01-11,G1284_20200111_30,G1284,30.0,Ziyangbei Railway Station,Neijiangbei Railway Station,70.0,0.0,0.0,False
2020-01-11,G1284_20200111_31,G1284,31.0,Neijiangbei Railway Station,Zhongqingxi Railway Station,149.0,1.0,2.0,False
2020-01-11,G1290_20200111_1,G1290,1.0,Changshanan Railway Station,Yueyangdong Railway Station,147.0,0.0,-1.0,False
2020-01-11,G1290_20200111_2,G1290,2.0,Yueyangdong Railway Station,Wuhan Railway Station,215.0,1.0,0.0,False
2020-01-11,G1290_20200111_3,G1290,3.0,Wuhan Railway Station,Xiaoganbei Railway Station,126.0,-1.0,-1.0,False
2020-01-11,G1290_20200111_4,G1290,4.0,Xiaoganbei Railway Station,Zhumadianxi Railway Station,191.0,-1.0,-1.0,False
2020-01-11,G1290_20200111_5,G1290,5.0,Zhumadianxi Railway Station,Tahexi Railway Station,104.0,0.0,-1.0,False
2020-01-11,G1290_20200111_6,G1290,6.0,Tahexi Railway Station,Xuchangdong Railway Station,64.0,0.0,0.0,False
2020-01-11,G1290_20200111_7,G1290,7.0,Xuchangdong Railway Station,Zhengzhoudong Railway Station,51.0,-1.0,0.0,False
2020-01-11,G1290_20200111_8,G1290,8.0,Zhengzhoudong Railway Station,Anyangdong Railway Station,177.0,0.0,0.0,False
2020-01-11,G1290_20200111_9,G1290,9.0,Anyangdong Railway Station,Handandong Railway Station,60.0,0.0,-1.0,False
2020-01-11,G1290_20200111_10,G1290,10.0,Handandong Railway Station,Xingtaidong Railway Station,14.0,1.0,-2.0,False
2020-01-11,G1290_20200111_11,G1290,11.0,Xingtaidong Railway Station,Shijiazhuang Railway Station,122.0,0.0,-1.0,False
2020-01-11,G1290_20200111_12,G1290,12.0,Shijiazhuang Railway Station,Baodingdong Railway Station,142.0,1.0,-1.0,False
2020-01-11,G1290_20200111_13,G1290,13.0,Baodingdong Railway Station,Baiyangdian Railway Station,35.0,8.0,-1.0,False
2020-01-11,G1290_20200111_14,G1290,14.0,Baiyangdian Railway Station,Shengfang Railway Station,79.0,1.0,2.0,False
2020-01-11,G1290_20200111_15,G1290,15.0,Shengfang Railway Station,Tianjinxi Railway Station,36.0,0.0,1.0,False
2020-01-11,G1290_20200111_16,G1290,16.0,Tianjinxi Railway Station,Junliangchengbei Railway Station,25.0,0.0,0.0,False
2020-01-11,G1290_20200111_17,G1290,17.0,Junliangchengbei Railway Station,Tangshan Railway Station,94.0,-1.0,-1.0,False
2020-01-11,G1290_20200111_18,G1290,18.0,Tangshan Railway Station,Qinhuangdao Railway Station,147.0,0.0,-1.0,False
2020-01-11,G1290_20200111_19,G1290,19.0,Qinhuangdao Railway Station,Huludaobei Railway Station,138.0,2.0,0.0,False
2020-01-11,G1290_20200111_20,G1290,20.0,Huludaobei Railway Station,Jinzhounan Railway Station,43.0,4.0,4.0,False
2020-01-11,G1290_20200111_21,G1290,21.0,Jinzhounan Railway Station,Shenyangbei Railway Station,223.0,4.0,4.0,False
2020-01-11,G1290_20200111_22,G1290,22.0,Shenyangbei Railway Station,Tielingxi Railway Station,54.0,0.0,0.0,False
2020-01-11,G1290_20200111_23,G1290,23.0,Tielingxi Railway Station,Sipingdong Railway Station,126.0,0.0,-1.0,False
2020-01-11,G1290_20200111_24,G1290,24.0,Sipingdong Railway Station,Changchunxi Railway Station,118.0,0.0,-1.0,False
2020-01-11,G1292_20200111_1,G1292,1.0,Changchunxi Railway Station,Sipingdong Railway Station,118.0,0.0,-1.0,False
2020-01-11,G1292_20200111_2,G1292,2.0,Sipingdong Railway Station,Tielingxi Railway Station,126.0,0.0,0.0,False
2020-01-11,G1292_20200111_3,G1292,3.0,Tielingxi Railway Station,Shenyangbei Railway Station,54.0,-1.0,-1.0,False
2020-01-11,G1292_20200111_4,G1292,4.0,Shenyangbei Railway Station,Taian Railway Station,99.0,-1.0,-1.0,False
2020-01-11,G1292_20200111_5,G1292,5.0,Taian Railway Station,Huludaobei Railway Station,167.0,-1.0,-1.0,False
2020-01-11,G1292_20200111_6,G1292,6.0,Huludaobei Railway Station,Shanhaiguan Railway Station,122.0,1.0,0.0,False
2020-01-11,G1292_20200111_7,G1292,7.0,Shanhaiguan Railway Station,Qinhuangdao Railway Station,17.0,2.0,0.0,False
2020-01-11,G1292_20200111_8,G1292,8.0,Qinhuangdao Railway Station,Tangshan Railway Station,146.0,2.0,3.0,False
2020-01-11,G1292_20200111_9,G1292,9.0,Tangshan Railway Station,Binhaixi Railway Station,76.0,7.0,3.0,False
2020-01-11,G1292_20200111_10,G1292,10.0,Binhaixi Railway Station,Tianjinxi Railway Station,43.0,4.0,4.0,False
2020-01-11,G1292_20200111_11,G1292,11.0,Tianjinxi Railway Station,Baigou Railway Station,16.0,5.0,5.0,False
2020-01-11,G1292_20200111_12,G1292,12.0,Baigou Railway Station,Baodingdong Railway Station,54.0,3.0,3.0,False
2020-01-11,G1292_20200111_13,G1292,13.0,Baodingdong Railway Station,Dingzhoudong Railway Station,62.0,9.0,3.0,False
2020-01-11,G1292_20200111_14,G1292,14.0,Dingzhoudong Railway Station,Shijiazhuang Railway Station,80.0,6.0,5.0,False
2020-01-11,G1292_20200111_15,G1292,15.0,Shijiazhuang Railway Station,Hebidong Railway Station,281.0,7.0,3.0,False
2020-01-11,G1292_20200111_16,G1292,16.0,Hebidong Railway Station,Xinxiangdong Railway Station,64.0,2.0,1.0,False
2020-01-11,G1292_20200111_17,G1292,17.0,Xinxiangdong Railway Station,Zhengzhoudong Railway Station,67.0,2.0,2.0,False
2020-01-11,G1292_20200111_18,G1292,18.0,Zhengzhoudong Railway Station,Tahexi Railway Station,155.0,1.0,1.0,False
2020-01-11,G1292_20200111_19,G1292,19.0,Tahexi Railway Station,Zhumadianxi Railway Station,64.0,2.0,1.0,False
2020-01-11,G1292_20200111_20,G1292,20.0,Zhumadianxi Railway Station,Xinyangdong Railway Station,118.0,2.0,1.0,False
2020-01-11,G1374_20200111_1,G1374,1.0,Kunmingnan Railway Station,Qujingbei Railway Station,128.0,0.0,-2.0,False
2020-01-11,G1374_20200111_2,G1374,2.0,Qujingbei Railway Station,Panzhou Railway Station,84.0,0.0,0.0,False
2020-01-11,G1374_20200111_3,G1374,3.0,Panzhou Railway Station,Anshunxi Railway Station,150.0,4.0,3.0,False
