DATE,RIDE_ID,TRAIN_NUMBER,STATION_ORDER,STATION_NAME,TO_STATION,MILEAGE,ARRIVAL_DELAY,DEPARTURE_DELAY,MAJOR_HOLIDAY
2020-01-10,G1374_20200110_23,G1374,23,Jinhua Railway Station,Yiwu Railway Station,48,0,-1,FALSE
2020-01-10,G1374_20200110_24,G1374,24,Yiwu Railway Station,Hangzhoudong Railway Station,12,0,-1,FALSE
2020-01-10,G1374_20200110_25,G1374,25,Hangzhoudong Railway Station,Jiaxingnan Railway Station,75,-4,-1,FALSE
2020-01-10,G1374_20200110_26,G1374,26,Jiaxingnan Railway Station,Shanghaihongqiao Railway Station,84,1,-1,FALSE
2020-01-10,G1378_20200110_1,G1378,1,Kunmingnan Railway Station,Qujingbei Railway Station,128,0,-1,FALSE
2020-01-10,G1378_20200110_2,G1378,2,Qujingbei Railway Station,Panzhou Railway Station,84,-1,0,FALSE
2020-01-10,G1378_20200110_3,G1378,3,Panzhou Railway Station,Guiyangbei Railway Station,251,6,5,FALSE
2020-01-10,G1378_20200110_4,G1378,4,Guiyangbei Railway Station,Guidingbei Railway Station,60,3,-1,FALSE
2020-01-10,G1378_20200110_5,G1378,5,Guidingbei Railway Station,Sansui Railway Station,159,0,0,FALSE
2020-01-10,G1378_20200110_6,G1378,6,Sansui Railway Station,Huaihuanan Railway Station,155,-2,0,FALSE
2020-01-10,G1378_20200110_7,G1378,7,Huaihuanan Railway Station,Xinhuanan Railway Station,118,-1,-1,FALSE
2020-01-10,G1378_20200110_8,G1378,8,Xinhuanan Railway Station,Loudinan Railway Station,89,-2,-2,FALSE
2020-01-10,G1378_20200110_9,G1378,9,Loudinan Railway Station,Changshanan Railway Station,125,0,0,FALSE
2020-01-10,G1378_20200110_10,G1378,10,Changshanan Railway Station,Pingxiangbei Railway Station,65,-2,-1,FALSE
2020-01-10,G1378_20200110_11,G1378,11,Pingxiangbei Railway Station,Yichun Railway Station,21,0,-1,FALSE
2020-01-10,G1378_20200110_12,G1378,12,Yichun Railway Station,Xinyubei Railway Station,49,0,-1,FALSE
2020-01-10,G1378_20200110_13,G1378,13,Xinyubei Railway Station,Nanchangxi Railway Station,127,2,0,FALSE
2020-01-10,G1378_20200110_14,G1378,14,Nanchangxi Railway Station,Yingtanbei Railway Station,140,-2,-1,FALSE
2020-01-10,G1378_20200110_15,G1378,15,Yingtanbei Railway Station,Jiangshan Railway Station,173,-1,-1,FALSE
2020-01-10,G1378_20200110_16,G1378,16,Jiangshan Railway Station,Longyou Railway Station,59,-1,-1,FALSE
2020-01-10,G1378_20200110_17,G1378,17,Longyou Railway Station,Yiwu Railway Station,101,0,-1,FALSE
2020-01-10,G1378_20200110_18,G1378,18,Yiwu Railway Station,Hangzhoudong Railway Station,12,0,0,FALSE
2020-01-10,G1378_20200110_19,G1378,19,Hangzhoudong Railway Station,Jiaxingnan Railway Station,75,-1,0,FALSE
2020-01-10,G1378_20200110_20,G1378,20,Jiaxingnan Railway Station,Shanghaihongqiao Railway Station,84,-1,0,FALSE
2020-01-10,G1378_20200110_21,G1378,21,Shanghaihongqiao Railway Station,Suzhoubei Railway Station,81,1,0,FALSE
2020-01-10,G1378_20200110_22,G1378,22,Suzhoubei Railway Station,Wuxidong Railway Station,27,1,0,FALSE
2020-01-10,G1378_20200110_23,G1378,23,Wuxidong Railway Station,Changzhoubei Railway Station,57,2,3,FALSE
2020-01-10,G1378_20200110_24,G1378,24,Changzhoubei Railway Station,Zhenjiangnan Railway Station,65,3,2,FALSE
2020-01-10,G1378_20200110_25,G1378,25,Zhenjiangnan Railway Station,Nanjingnan Railway Station,65,2,2,FALSE
2020-01-10,G1380_20200110_1,G1380,1,Kunmingnan Railway Station,Qujingbei Railway Station,128,0,-1,FALSE
2020-01-10,G1380_20200110_2,G1380,2,Qujingbei Railway Station,Panzhou Railway Station,84,-2,0,FALSE
2020-01-10,G1380_20200110_3,G1380,3,Panzhou Railway Station,Guanling Railway Station,105,6,5,FALSE
2020-01-10,G1380_20200110_4,G1380,4,Guanling Railway Station,Guiyangbei Railway Station,146,7,5,FALSE
2020-01-10,G1380_20200110_5,G1380,5,Guiyangbei Railway Station,Kailinan Railway Station,127,3,0,FALSE
2020-01-10,G1380_20200110_6,G1380,6,Kailinan Railway Station,Tongrennan Railway Station,140,-3,0,FALSE
2020-01-10,G1380_20200110_7,G1380,7,Tongrennan Railway Station,Huaihuanan Railway Station,107,2,0,FALSE
2020-01-10,G1380_20200110_8,G1380,8,Huaihuanan Railway Station,Shaoyangbei Railway Station,155,-1,-1,FALSE
2020-01-10,G1380_20200110_9,G1380,9,Shaoyangbei Railway Station,Loudinan Railway Station,52,-2,-1,FALSE
2020-01-10,G1380_20200110_10,G1380,10,Loudinan Railway Station,Xiangtanbei Railway Station,99,0,-1,FALSE
2020-01-10,G1380_20200110_11,G1380,11,Xiangtanbei Railway Station,Changshanan Railway Station,26,0,-1,FALSE
2020-01-10,G1380_20200110_14,G1380,14,Pingxiangbei Railway Station,Xinyubei Railway Station,110,1,-1,FALSE
2020-01-10,G1380_20200110_17,G1380,17,Nanchangxi Railway Station,Fuzhoudong Railway Station,137,0,-1,FALSE
2020-01-10,G1380_20200110_18,G1380,18,Fuzhoudong Railway Station,Yiyang Railway Station,44,0,-1,FALSE
2020-01-10,G1380_20200110_20,G1380,20,Shangrao Railway Station,Quzhou Railway Station,102,0,-1,FALSE
2020-01-10,G1380_20200110_21,G1380,21,Quzhou Railway Station,Jinhua Railway Station,41,-1,-1,FALSE
2020-01-10,G1380_20200110_22,G1380,22,Jinhua Railway Station,Yiwu Railway Station,48,0,-1,FALSE
2020-01-10,G1380_20200110_23,G1380,23,Yiwu Railway Station,Hangzhoudong Railway Station,12,0,-1,FALSE
2020-01-10,G1380_20200110_24,G1380,24,Hangzhoudong Railway Station,Yixing Railway Station,127,0,-1,FALSE
2020-01-10,G1380_20200110_25,G1380,25,Yixing Railway Station,Nanjingnan Railway Station,177,-1,-1,FALSE
2020-01-10,G1422_20200110_1,G1422,1,Yuxi Railway Station,Kunmingnan Railway Station,79,0,-1,FALSE
2020-01-10,G1422_20200110_2,G1422,2,Kunmingnan Railway Station,Songming Railway Station,52,-4,-1,FALSE
2020-01-10,G1422_20200110_3,G1422,3,Songming Railway Station,Qujingbei Railway Station,76,-1,0,FALSE
2020-01-10,G1422_20200110_4,G1422,4,Qujingbei Railway Station,Fuyuanbei Railway Station,52,-2,-1,FALSE
2020-01-10,G1422_20200110_5,G1422,5,Fuyuanbei Railway Station,Panzhou Railway Station,32,-2,1,FALSE
2020-01-10,G1422_20200110_6,G1422,6,Panzhou Railway Station,Anshunxi Railway Station,150,5,0,FALSE
2020-01-10,G1422_20200110_7,G1422,7,Anshunxi Railway Station,Guiyangbei Railway Station,101,-1,-1,FALSE
2020-01-10,G1422_20200110_8,G1422,8,Guiyangbei Railway Station,Guidingbei Railway Station,60,-3,0,FALSE
2020-01-10,G1422_20200110_9,G1422,9,Guidingbei Railway Station,Sansui Railway Station,159,-1,0,FALSE
2020-01-10,G1422_20200110_10,G1422,10,Sansui Railway Station,Xinhuangxi Railway Station,67,-1,0,FALSE
2020-01-10,G1422_20200110_11,G1422,11,Xinhuangxi Railway Station,Huaihuanan Railway Station,88,-1,-1,FALSE
2020-01-10,G1422_20200110_13,G1422,13,Xupunan Railway Station,Xinhuanan Railway Station,57,-4,-2,FALSE
2020-01-10,G1422_20200110_14,G1422,14,Xinhuanan Railway Station,Shaoyangbei Railway Station,37,0,0,FALSE
2020-01-10,G1422_20200110_15,G1422,15,Shaoyangbei Railway Station,Changshanan Railway Station,177,0,-1,FALSE
2020-01-10,G1422_20200110_17,G1422,17,Lilingdong Railway Station,Yichun Railway Station,90,-1,-1,FALSE
2020-01-10,G1422_20200110_18,G1422,18,Yichun Railway Station,Gaoan Railway Station,129,-1,-1,FALSE
2020-01-10,G1422_20200110_20,G1422,20,Nanchangxi Railway Station,Fuzhoudong Railway Station,137,-1,-2,FALSE
2020-01-10,G1422_20200110_21,G1422,21,Fuzhoudong Railway Station,Shangrao Railway Station,144,-2,-3,FALSE
2020-01-10,G1422_20200110_22,G1422,22,Shangrao Railway Station,Jiangshan Railway Station,72,-3,-1,FALSE
2020-01-10,G1422_20200110_24,G1422,24,Jinhua Railway Station,Yiwu Railway Station,48,-2,-2,FALSE
2020-01-10,G1422_20200110_25,G1422,25,Yiwu Railway Station,Hangzhoudong Railway Station,12,-2,-1,FALSE
2020-01-10,G1422_20200110_26,G1422,26,Hangzhoudong Railway Station,Jiaxingnan Railway Station,75,-3,-1,FALSE
2020-01-10,G1502_20200110_1,G1502,1,Nanningdong Railway Station,Laibinbei Railway Station,65,0,-1,FALSE
2020-01-10,G1502_20200110_2,G1502,2,Laibinbei Railway Station,Liuzhou Railway Station,147,0,-1,FALSE
2020-01-10,G1502_20200110_3,G1502,3,Liuzhou Railway Station,Luzhaibei Railway Station,57,0,0,FALSE
2020-01-10,G1502_20200110_4,G1502,4,Luzhaibei Railway Station,Guilinbei Railway Station,107,0,-1,FALSE
2020-01-10,G1502_20200110_5,G1502,5,Guilinbei Railway Station,Xinganbei Railway Station,57,-3,-1,FALSE
2020-01-10,G1502_20200110_6,G1502,6,Xinganbei Railway Station,Quanzhounan Railway Station,52,-1,-1,FALSE
2020-01-10,G1502_20200110_7,G1502,7,Quanzhounan Railway Station,Dongandong Railway Station,61,0,-1,FALSE
2020-01-10,G1502_20200110_8,G1502,8,Dongandong Railway Station,Yongzhou Railway Station,29,0,-1,FALSE
2020-01-10,G1502_20200110_9,G1502,9,Yongzhou Railway Station,Qiyang Railway Station,33,-2,0,FALSE
2020-01-10,G1502_20200110_10,G1502,10,Qiyang Railway Station,Qidong Railway Station,29,1,1,FALSE
2020-01-10,G1502_20200110_11,G1502,11,Qidong Railway Station,Hengyangdong Railway Station,73,0,-1,FALSE
2020-01-10,G1502_20200110_12,G1502,12,Hengyangdong Railway Station,Zhuzhouxi Railway Station,41,-1,0,FALSE
2020-01-10,G1502_20200110_13,G1502,13,Zhuzhouxi Railway Station,Changshanan Railway Station,136,0,-1,FALSE
2020-01-10,G1502_20200110_14,G1502,14,Changshanan Railway Station,Pingxiangbei Railway Station,65,-5,-1,FALSE
2020-01-10,G1502_20200110_15,G1502,15,Pingxiangbei Railway Station,Xinyubei Railway Station,110,1,0,FALSE
2020-01-10,G1502_20200110_16,G1502,16,Xinyubei Railway Station,Nanchangxi Railway Station,127,0,-1,FALSE
2020-01-10,G1502_20200110_17,G1502,17,Nanchangxi Railway Station,Yingtanbei Railway Station,140,-1,-1,FALSE
2020-01-10,G1502_20200110_18,G1502,18,Yingtanbei Railway Station,Shangrao Railway Station,52,-1,-2,FALSE
2020-01-10,G1502_20200110_19,G1502,19,Shangrao Railway Station,Jinhua Railway Station,282,-1,-1,FALSE
2020-01-10,G1502_20200110_20,G1502,20,Jinhua Railway Station,Yiwu Railway Station,48,-3,-1,FALSE
2020-01-10,G1502_20200110_21,G1502,21,Yiwu Railway Station,Zhuji Railway Station,79,0,-1,FALSE
2020-01-10,G1502_20200110_22,G1502,22,Zhuji Railway Station,Hangzhoudong Railway Station,66,0,-1,FALSE
2020-01-10,G1502_20200110_23,G1502,23,Hangzhoudong Railway Station,Jiaxingnan Railway Station,75,-2,-1,FALSE
2020-01-10,G1502_20200110_24,G1502,24,Jiaxingnan Railway Station,Songjiangnan Railway Station,53,7,5,FALSE
2020-01-10,G1502_20200110_25,G1502,25,Songjiangnan Railway Station,Shanghaihongqiao Railway Station,31,4,-1,FALSE
2020-01-10,G1504_20200110_1,G1504,1,Nanningdong Railway Station,Liuzhou Railway Station,212,0,0,FALSE
2020-01-10,G1504_20200110_2,G1504,2,Liuzhou Railway Station,Yongfunan Railway Station,72,2,0,FALSE
2020-01-10,G1504_20200110_3,G1504,3,Yongfunan Railway Station,Guilinbei Railway Station,92,-1,-1,FALSE
2020-01-10,G1504_20200110_4,G1504,4,Guilinbei Railway Station,Quanzhounan Railway Station,109,-2,-1,FALSE
2020-01-10,G1504_20200110_5,G1504,5,Quanzhounan Railway Station,Dongandong Railway Station,61,-1,-1,FALSE
2020-01-10,G1504_20200110_6,G1504,6,Dongandong Railway Station,Yongzhou Railway Station,29,-1,-1,FALSE
2020-01-10,G1504_20200110_7,G1504,7,Yongzhou Railway Station,Qiyang Railway Station,33,-3,0,FALSE
2020-01-10,G1504_20200110_8,G1504,8,Qiyang Railway Station,Qidong Railway Station,29,1,0,FALSE
2020-01-10,G1504_20200110_9,G1504,9,Qidong Railway Station,Hengyangdong Railway Station,73,-1,0,FALSE
2020-01-10,G1504_20200110_10,G1504,10,Hengyangdong Railway Station,Zhuzhouxi Railway Station,41,-2,-1,FALSE
2020-01-10,G1504_20200110_11,G1504,11,Zhuzhouxi Railway Station,Changshanan Railway Station,136,0,0,FALSE
2020-01-10,G1504_20200110_12,G1504,12,Changshanan Railway Station,Pingxiangbei Railway Station,65,-3,-1,FALSE
2020-01-10,G1504_20200110_13,G1504,13,Pingxiangbei Railway Station,Xinyubei Railway Station,110,1,0,FALSE
2020-01-10,G1504_20200110_14,G1504,14,Xinyubei Railway Station,Nanchangxi Railway Station,127,1,0,FALSE
2020-01-10,G1504_20200110_15,G1504,15,Nanchangxi Railway Station,Yingtanbei Railway Station,140,0,-1,FALSE
2020-01-10,G1504_20200110_16,G1504,16,Yingtanbei Railway Station,Shangrao Railway Station,52,0,-1,FALSE
2020-01-10,G1504_20200110_17,G1504,17,Shangrao Railway Station,Yushannan Railway Station,6,-1,-1,FALSE
2020-01-10,G1504_20200110_18,G1504,18,Yushannan Railway Station,Jinhua Railway Station,146,-1,-1,FALSE
2020-01-10,G1504_20200110_19,G1504,19,Jinhua Railway Station,Yiwu Railway Station,48,-2,-1,FALSE
2020-01-10,G1504_20200110_20,G1504,20,Yiwu Railway Station,Hangzhoudong Railway Station,12,0,-1,FALSE
2020-01-10,G1504_20200110_21,G1504,21,Hangzhoudong Railway Station,Huzhou Railway Station,71,1,1,FALSE
2020-01-10,G1504_20200110_22,G1504,22,Huzhou Railway Station,Changxing Railway Station,20,0,1,FALSE
2020-01-10,G1504_20200110_23,G1504,23,Changxing Railway Station,Yixing Railway Station,36,2,1,FALSE
2020-01-10,G1504_20200110_24,G1504,24,Yixing Railway Station,Liyang Railway Station,31,1,0,FALSE
2020-01-10,G1504_20200110_25,G1504,25,Liyang Railway Station,Nanjingnan Railway Station,98,1,0,FALSE
2020-01-10,G1506_20200110_1,G1506,1,Nanningdong Railway Station,Laibinbei Railway Station,65,0,0,FALSE
2020-01-10,G1506_20200110_2,G1506,2,Laibinbei Railway Station,Liuzhou Railway Station,147,0,-1,FALSE
2020-01-10,G1506_20200110_3,G1506,3,Liuzhou Railway Station,Guilinbei Railway Station,164,0,0,FALSE
2020-01-10,G1506_20200110_4,G1506,4,Guilinbei Railway Station,Quanzhounan Railway Station,109,-4,-1,FALSE
2020-01-10,G1506_20200110_5,G1506,5,Quanzhounan Railway Station,Yongzhou Railway Station,90,-1,0,FALSE
2020-01-10,G1506_20200110_6,G1506,6,Yongzhou Railway Station,Qiyang Railway Station,33,0,0,FALSE
2020-01-10,G1506_20200110_7,G1506,7,Qiyang Railway Station,Qidong Railway Station,29,1,1,FALSE
2020-01-10,G1506_20200110_8,G1506,8,Qidong Railway Station,Hengyangdong Railway Station,73,0,0,FALSE
2020-01-10,G1506_20200110_9,G1506,9,Hengyangdong Railway Station,Zhuzhouxi Railway Station,41,0,5,FALSE
2020-01-10,G1506_20200110_10,G1506,10,Zhuzhouxi Railway Station,Changshanan Railway Station,136,0,-1,FALSE
2020-01-10,G1506_20200110_11,G1506,11,Changshanan Railway Station,Yichun Railway Station,105,-2,-1,FALSE
2020-01-10,G1506_20200110_12,G1506,12,Yichun Railway Station,Xinyubei Railway Station,49,1,0,FALSE
2020-01-10,G1506_20200110_15,G1506,15,Nanchangxi Railway Station,Fuzhoudong Railway Station,137,1,1,FALSE
2020-01-10,G1506_20200110_16,G1506,16,Fuzhoudong Railway Station,Shangrao Railway Station,144,2,1,FALSE
2020-01-10,G1506_20200110_17,G1506,17,Shangrao Railway Station,Quzhou Railway Station,102,1,0,FALSE
2020-01-10,G1506_20200110_18,G1506,18,Quzhou Railway Station,Longyou Railway Station,29,-1,0,FALSE
2020-01-10,G1506_20200110_19,G1506,19,Longyou Railway Station,Jinhua Railway Station,49,1,0,FALSE
2020-01-10,G1506_20200110_20,G1506,20,Jinhua Railway Station,Yiwu Railway Station,48,1,0,FALSE
2020-01-10,G1506_20200110_21,G1506,21,Yiwu Railway Station,Hangzhoudong Railway Station,12,1,0,FALSE
2020-01-10,G1506_20200110_22,G1506,22,Hangzhoudong Railway Station,Huzhou Railway Station,71,1,-1,FALSE
2020-01-10,G1506_20200110_23,G1506,23,Huzhou Railway Station,Yixing Railway Station,56,-1,-1,FALSE
2020-01-10,G1506_20200110_24,G1506,24,Yixing Railway Station,Liyang Railway Station,31,-1,1,FALSE
2020-01-10,G1506_20200110_25,G1506,25,Liyang Railway Station,Nanjingnan Railway Station,98,2,1,FALSE
2020-01-10,G1604_20200110_1,G1604,1,Shenzhenbei Railway Station,Shenzhenpingshan Railway Station,36,0,-2,FALSE
2020-01-10,G1604_20200110_2,G1604,2,Shenzhenpingshan Railway Station,Shanwei Railway Station,120,2,2,FALSE
2020-01-10,G1604_20200110_3,G1604,3,Shanwei Railway Station,Chaoyang Railway Station,123,-1,-1,FALSE
2020-01-10,G1604_20200110_4,G1604,4,Chaoyang Railway Station,Chaoshan Railway Station,26,-4,-1,FALSE
2020-01-10,G1604_20200110_5,G1604,5,Chaoshan Railway Station,Zhaoan Railway Station,59,-4,-1,FALSE
2020-01-10,G1604_20200110_6,G1604,6,Zhaoan Railway Station,Zhangpu Railway Station,63,-1,-1,FALSE
2020-01-10,G1604_20200110_7,G1604,7,Zhangpu Railway Station,Zhangzhou Railway Station,45,-2,-2,FALSE
2020-01-10,G1604_20200110_8,G1604,8,Zhangzhou Railway Station,Longyan Railway Station,114,-2,-2,FALSE
2020-01-10,G1604_20200110_9,G1604,9,Longyan Railway Station,Sanmingbei Railway Station,191,8,6,FALSE
2020-01-10,G1604_20200110_10,G1604,10,Sanmingbei Railway Station,Nanpingshi Railway Station,207,175,175,FALSE
2020-01-10,G1604_20200110_11,G1604,11,Nanpingshi Railway Station,Shangrao Railway Station,115,127,127,FALSE
2020-01-10,G1604_20200110_12,G1604,12,Shangrao Railway Station,Dexing Railway Station,1,5,3,FALSE
2020-01-10,G1604_20200110_13,G1604,13,Dexing Railway Station,Wuyuan Railway Station,31,3,2,FALSE
2020-01-10,G1604_20200110_14,G1604,14,Wuyuan Railway Station,Huangshanbei Railway Station,76,2,1,FALSE
2020-01-10,G1604_20200110_15,G1604,15,Huangshanbei Railway Station,Xixianbei Railway Station,36,0,-1,FALSE
2020-01-10,G1604_20200110_16,G1604,16,Xixianbei Railway Station,Jixibei Railway Station,77,0,-1,FALSE
2020-01-10,G1604_20200110_17,G1604,17,Jixibei Railway Station,Qiandaohu Railway Station,24,-5,-10,FALSE
2020-01-10,G1604_20200110_18,G1604,18,Qiandaohu Railway Station,Jiande Railway Station,31,-1,-1,FALSE
2020-01-10,G1604_20200110_19,G1604,19,Jiande Railway Station,Tonglu Railway Station,39,-34,-34,FALSE
2020-01-10,G1604_20200110_20,G1604,20,Tonglu Railway Station,Hangzhoudong Railway Station,96,0,-1,FALSE
2020-01-10,G1604_20200110_21,G1604,21,Hangzhoudong Railway Station,Huzhou Railway Station,71,-1,-1,FALSE
2020-01-10,G1604_20200110_22,G1604,22,Huzhou Railway Station,Yixing Railway Station,56,-1,-1,FALSE
2020-01-10,G1604_20200110_23,G1604,23,Yixing Railway Station,Lishui Railway Station,83,0,-1,FALSE
2020-01-10,G1604_20200110_24,G1604,24,Lishui Railway Station,Nanjingnan Railway Station,46,0,-1,FALSE
2020-01-10,G164_20200110_1,G164,1,Cangnan Railway Station,Pingyang Railway Station,17,0,-1,FALSE
2020-01-10,G164_20200110_2,G164,2,Pingyang Railway Station,Ruian Railway Station,17,181,181,FALSE
2020-01-10,G164_20200110_3,G164,3,Ruian Railway Station,Wenzhounan Railway Station,23,-1,0,FALSE
2020-01-10,G164_20200110_4,G164,4,Wenzhounan Railway Station,Qingtian Railway Station,40,-1,0,FALSE
2020-01-10,G164_20200110_5,G164,5,Qingtian Railway Station,Lishui Railway Station,147,-1,-1,FALSE
2020-01-10,G164_20200110_6,G164,6,Lishui Railway Station,Jinyunxi Railway Station,29,0,0,FALSE
2020-01-10,G164_20200110_7,G164,7,Jinyunxi Railway Station,Yongkangnan Railway Station,21,1,0,FALSE
2020-01-10,G164_20200110_8,G164,8,Yongkangnan Railway Station,Wuyibei Railway Station,24,1,1,FALSE
2020-01-10,G164_20200110_9,G164,9,Wuyibei Railway Station,Jinhuanan Railway Station,19,1,0,FALSE
2020-01-10,G164_20200110_10,G164,10,Jinhuanan Railway Station,Yiwu Railway Station,45,1,1,FALSE
2020-01-10,G164_20200110_11,G164,11,Yiwu Railway Station,Zhuji Railway Station,79,0,0,FALSE
2020-01-10,G164_20200110_12,G164,12,Zhuji Railway Station,Hangzhoudong Railway Station,66,1,-1,FALSE
2020-01-10,G164_20200110_13,G164,13,Hangzhoudong Railway Station,Huzhou Railway Station,71,0,-1,FALSE
2020-01-10,G164_20200110_14,G164,14,Huzhou Railway Station,Yixing Railway Station,56,3,2,FALSE
2020-01-10,G164_20200110_15,G164,15,Yixing Railway Station,Liyang Railway Station,31,3,2,FALSE
2020-01-10,G164_20200110_16,G164,16,Liyang Railway Station,Lishui Railway Station,12,3,2,FALSE
2020-01-10,G164_20200110_17,G164,17,Lishui Railway Station,Nanjingnan Railway Station,46,3,2,FALSE
2020-01-10,G164_20200110_18,G164,18,Nanjingnan Railway Station,Xuzhoudong Railway Station,331,1,-1,FALSE
2020-01-10,G164_20200110_19,G164,19,Xuzhoudong Railway Station,Tengzhoudong Railway Station,101,-187,-189,FALSE
2020-01-10,G164_20200110_20,G164,20,Tengzhoudong Railway Station,Taian Railway Station,126,0,0,FALSE
2020-01-10,G164_20200110_21,G164,21,Taian Railway Station,Jinanxi Railway Station,59,0,-1,FALSE
2020-01-10,G164_20200110_22,G164,22,Jinanxi Railway Station,Dezhoudong Railway Station,92,-2,0,FALSE
2020-01-10,G164_20200110_23,G164,23,Dezhoudong Railway Station,Tianjinnan Railway Station,192,0,-2,FALSE
2020-01-10,G164_20200110_24,G164,24,Tianjinnan Railway Station,Beijingnan Railway Station,122,-2,-2,FALSE
2020-01-10,G1688_20200110_1,G1688,1,Shamenbei Railway Station,Jinjiang Railway Station,46,0,0,FALSE
2020-01-10,G1688_20200110_2,G1688,2,Jinjiang Railway Station,Quanzhou Railway Station,25,2,1,FALSE
2020-01-10,G1688_20200110_4,G1688,4,Futian Railway Station,Fuqing Railway Station,50,-1,-2,FALSE
2020-01-10,G1688_20200110_5,G1688,5,Fuqing Railway Station,Fuzhounan Railway Station,36,1,0,FALSE
2020-01-10,G1688_20200110_6,G1688,6,Fuzhounan Railway Station,Fuzhou Railway Station,19,0,-1,FALSE
2020-01-10,G1688_20200110_7,G1688,7,Fuzhou Railway Station,Gutianbei Railway Station,79,-2,-3,FALSE
2020-01-10,G1688_20200110_8,G1688,8,Gutianbei Railway Station,Yanping Railway Station,42,-3,-3,FALSE
2020-01-10,G1688_20200110_9,G1688,9,Yanping Railway Station,Nanpingshi Railway Station,134,497,497,FALSE
2020-01-10,G1688_20200110_10,G1688,10,Nanpingshi Railway Station,Wuyishanbei Railway Station,35,468,468,FALSE
2020-01-10,G1688_20200110_11,G1688,11,Wuyishanbei Railway Station,Wufushan Railway Station,50,0,-1,FALSE
2020-01-10,G1688_20200110_12,G1688,12,Wufushan Railway Station,Shangrao Railway Station,30,0,-1,FALSE
2020-01-10,G1756_20200110_1,G1756,1,Fuzhou Railway Station,Gutianbei Railway Station,79,0,-1,FALSE
2020-01-10,G1756_20200110_2,G1756,2,Gutianbei Railway Station,Yanping Railway Station,42,-3,-1,FALSE
2020-01-10,G1756_20200110_3,G1756,3,Yanping Railway Station,Wuyishanbei Railway Station,139,736,736,FALSE
2020-01-10,G1756_20200110_4,G1756,4,Wuyishanbei Railway Station,Shangrao Railway Station,80,1,0,FALSE
2020-01-10,G1756_20200110_18,G1756,18,Guiyangdong Railway Station,Zunyinan Railway Station,96,-1,1,FALSE
2020-01-10,G1756_20200110_19,G1756,19,Zunyinan Railway Station,Tongzidong Railway Station,80,-2,0,FALSE
2020-01-10,G1756_20200110_20,G1756,20,Tongzidong Railway Station,Qijiangdong Railway Station,107,-1,0,FALSE
2020-01-10,G1756_20200110_21,G1756,21,Qijiangdong Railway Station,Zhongqingxi Railway Station,61,-1,0,FALSE
2020-01-10,G1756_20200110_22,G1756,22,Zhongqingxi Railway Station,Yongchuandong Railway Station,57,0,-1,FALSE
2020-01-10,G1756_20200110_23,G1756,23,Yongchuandong Railway Station,Dazunan Railway Station,22,-1,-1,FALSE
2020-01-10,G1756_20200110_24,G1756,24,Dazunan Railway Station,Chengdudong Railway Station,223,-1,-1,FALSE
2020-01-10,G1832_20200110_1,G1832,1,Zhongqingxi Railway Station,Rongchangbei Railway Station,89,0,0,FALSE
2020-01-10,G1832_20200110_2,G1832,2,Rongchangbei Railway Station,Neijiangbei Railway Station,60,0,0,FALSE
2020-01-10,G1832_20200110_3,G1832,3,Neijiangbei Railway Station,Chengdudong Railway Station,153,0,0,FALSE
2020-01-10,G1832_20200110_4,G1832,4,Chengdudong Railway Station,Deyang Railway Station,66,0,0,FALSE
2020-01-10,G1832_20200110_5,G1832,5,Deyang Railway Station,Mianyang Railway Station,47,-1,0,FALSE
2020-01-10,G1832_20200110_6,G1832,6,Mianyang Railway Station,Jiangyou Railway Station,39,1,0,FALSE
2020-01-10,G1832_20200110_7,G1832,7,Jiangyou Railway Station,Guangyuan Railway Station,126,0,0,FALSE
2020-01-10,G1832_20200110_8,G1832,8,Guangyuan Railway Station,Zhaotian Railway Station,184,-3,0,FALSE
2020-01-10,G1832_20200110_9,G1832,9,Zhaotian Railway Station,Ningqiangnan Railway Station,24,6,3,FALSE
2020-01-10,G1832_20200110_10,G1832,10,Ningqiangnan Railway Station,Hanzhong Railway Station,298,5,0,FALSE
2020-01-10,G1832_20200110_11,G1832,11,Hanzhong Railway Station,Chenggubei Railway Station,28,3,2,FALSE
2020-01-10,G1832_20200110_12,G1832,12,Chenggubei Railway Station,Foping Railway Station,148,3,2,FALSE
2020-01-10,G1832_20200110_13,G1832,13,Foping Railway Station,Huyi Railway Station,95,2,-1,FALSE
2020-01-10,G1832_20200110_14,G1832,14,Huyi Railway Station,Xianbei Railway Station,45,-1,-1,FALSE
2020-01-10,G1832_20200110_15,G1832,15,Xianbei Railway Station,Weinanbei Railway Station,55,-5,-2,FALSE
2020-01-10,G1832_20200110_16,G1832,16,Weinanbei Railway Station,Sanmenxianan Railway Station,194,-1,-1,FALSE
2020-01-10,G1832_20200110_17,G1832,17,Sanmenxianan Railway Station,Luoyanglongmen Railway Station,123,-3,-1,FALSE
2020-01-10,G1832_20200110_18,G1832,18,Luoyanglongmen Railway Station,Zhengzhoudong Railway Station,143,-1,-1,FALSE
2020-01-10,G1832_20200110_19,G1832,19,Zhengzhoudong Railway Station,Kaifengbei Railway Station,52,-4,-1,FALSE
2020-01-10,G1832_20200110_20,G1832,20,Kaifengbei Railway Station,Shangqiu Railway Station,138,-3,-1,FALSE
2020-01-10,G1832_20200110_21,G1832,21,Shangqiu Railway Station,Yongchengbei Railway Station,89,-2,-1,FALSE
2020-01-10,G1832_20200110_22,G1832,22,Yongchengbei Railway Station,Xiaoxianbei Railway Station,40,-3,-1,FALSE
